CustomerKey,GeographyKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,Income,TotalChildren,Education,DateFirstPurchase
16045,260,Evelyn,Sara,Evelyn Sara,1969-06-30,M,F,"20000,00",1,Graduate Degree,2021-01-20
16046,275,Robyn,Gomez,Robyn Gomez,1969-08-16,S,F,"20000,00",1,Graduate Degree,2021-01-03
16047,175,Taylor,Johnson,Taylor Johnson,1968-07-05,M,F,"10000,00",1,Partial College,2022-11-28
16048,147,Kelli,Yang,Kelli Yang,1979-05-04,S,F,"10000,00",1,Partial College,2022-04-16
16049,119,Ashlee,Nara,Ashlee Nara,1968-05-08,M,F,"10000,00",1,Partial College,2022-07-05
16050,271,Reginald,Moreno,Reginald Moreno,1962-09-08,M,M,"10000,00",1,Partial College,2022-03-07
16051,187,Leonard,Xu,Leonard Xu,1973-03-14,M,M,"20000,00",1,Bachelors,2021-09-12
16052,193,Danny,Gutierrez,Danny Gutierrez,1962-05-06,M,M,"20000,00",1,Bachelors,2021-09-04
16053,267,Frederick,Perez,Frederick Perez,1967-06-15,M,M,"20000,00",1,Bachelors,2021-01-26
16054,275,Hector,Ortega,Hector Ortega,1961-12-17,S,M,"20000,00",1,Bachelors,2021-01-07
16055,171,Ryan,Lee,Ryan Lee,1961-06-17,M,M,"10000,00",2,Partial College,2022-04-13
16056,212,Alison,Shan,Alison Shan,1966-09-17,M,F,"10000,00",2,Partial College,2022-09-25
16057,159,Michele,Gomez,Michele Gomez,1966-12-10,M,F,"10000,00",2,Partial College,2022-02-12
16058,251,Margaret,Zhang,Margaret Zhang,1965-05-31,M,F,"10000,00",2,Partial College,2022-05-01
16059,119,Jésus,Carlson,Jésus Carlson,1944-04-09,M,M,"20000,00",1,Bachelors,2022-03-18
16060,383,Antonio,Griffin,Antonio Griffin,1976-04-25,M,M,"50000,00",1,Bachelors,2023-01-23
16061,311,Miguel,Butler,Miguel Butler,1981-07-02,M,M,"50000,00",1,Bachelors,2022-08-12
16062,642,Katherine,Johnson,Katherine Johnson,1981-06-05,M,F,"50000,00",1,Bachelors,2022-12-17
16063,299,Francisco,Kapoor,Francisco Kapoor,1981-07-12,M,M,"50000,00",1,Bachelors,2022-07-19
16064,368,Isabella,Griffin,Isabella Griffin,1974-08-29,M,F,"50000,00",1,Bachelors,2022-08-28
16065,343,Makayla,Torres,Makayla Torres,1975-01-18,S,F,"50000,00",2,Bachelors,2022-09-10
16066,337,Alex,Ramirez,Alex Ramirez,1980-07-19,M,M,"50000,00",2,Bachelors,2022-09-12
16067,641,Maria,Butler,Maria Butler,1980-04-16,S,F,"50000,00",2,Bachelors,2022-09-01
16068,607,Jerry,Shen,Jerry Shen,1974-08-31,S,M,"50000,00",2,Bachelors,2022-09-18
16069,339,Brianna,Hall,Brianna Hall,1975-03-04,S,F,"50000,00",2,Bachelors,2022-09-12
16070,343,Sierra,Phillips,Sierra Phillips,1975-06-21,S,F,"60000,00",1,Graduate Degree,2023-01-05
16071,50,Taylor,Rodriguez,Taylor Rodriguez,1976-07-09,M,F,"60000,00",1,Graduate Degree,2022-09-10
16072,536,Caleb,Evans,Caleb Evans,1982-10-08,M,M,"60000,00",1,Graduate Degree,2022-10-12
16073,623,Miranda,Bryant,Miranda Bryant,1977-06-10,S,F,"60000,00",1,Graduate Degree,2022-12-12
16074,633,Caleb,Roberts,Caleb Roberts,1977-05-11,M,M,"60000,00",1,Graduate Degree,2022-05-16
16075,644,Alexis,Johnson,Alexis Johnson,1977-01-22,S,F,"60000,00",1,Graduate Degree,2022-10-26
16076,648,Catherine,Rogers,Catherine Rogers,1982-06-12,M,F,"60000,00",1,Graduate Degree,2023-01-15
16077,301,Stephanie,Rogers,Stephanie Rogers,1982-05-28,M,F,"70000,00",2,Graduate Degree,2022-09-19
16078,326,Nicole,James,Nicole James,1977-03-05,M,F,"70000,00",3,Graduate Degree,2022-09-11
16079,368,Natalie,Carter,Natalie Carter,1977-03-06,M,F,"80000,00",1,Graduate Degree,2022-09-09
16080,337,Oscar,Patterson,Oscar Patterson,1974-01-29,S,M,"40000,00",4,High School,2022-09-08
16081,298,Arturo,Cai,Arturo Cai,1973-09-18,M,M,"70000,00",2,Bachelors,2022-10-26
16082,609,Autumn,Zeng,Autumn Zeng,1979-05-19,S,F,"70000,00",2,Bachelors,2022-06-27
16083,43,Mindy,Raje,Mindy Raje,1972-12-30,M,F,"40000,00",5,High School,2022-06-18
16084,542,Allison,Wright,Allison Wright,1973-05-16,S,F,"40000,00",0,Bachelors,2022-12-15
16085,50,Trevor,Gonzales,Trevor Gonzales,1975-07-10,M,M,"60000,00",1,Graduate Degree,2022-02-07
16086,298,Charles,Watson,Charles Watson,1975-11-08,M,M,"70000,00",4,Graduate Degree,2022-10-28
16087,299,Micah,Chen,Micah Chen,1975-12-11,S,M,"70000,00",4,Graduate Degree,2022-10-14
16088,536,Bryce,Sanders,Bryce Sanders,1973-01-06,S,M,"40000,00",0,Bachelors,2022-05-21
16089,62,Lucas,Brooks,Lucas Brooks,1973-01-30,M,M,"50000,00",2,Bachelors,2022-05-20
16090,60,Emma,White,Emma White,1972-12-31,S,F,"50000,00",2,Bachelors,2022-10-15
16091,315,Alyssa,Lewis,Alyssa Lewis,1983-10-19,S,F,"50000,00",2,Bachelors,2022-06-26
16092,616,Jessica,Bryant,Jessica Bryant,1971-07-02,M,F,"60000,00",0,Graduate Degree,2022-09-24
16093,347,Kaitlyn,Morris,Kaitlyn Morris,1971-08-30,S,F,"60000,00",0,Graduate Degree,2022-09-28
16094,368,Kayla,Brown,Kayla Brown,1977-11-08,S,F,"60000,00",0,Graduate Degree,2022-09-14
16095,316,Marcus,Garcia,Marcus Garcia,1971-08-11,M,M,"70000,00",4,Graduate Degree,2022-10-07
16096,43,Kenneth,She,Kenneth She,1974-07-25,M,M,"60000,00",2,Graduate Degree,2022-03-01
16097,49,Jessica,Stewart,Jessica Stewart,1975-05-05,S,F,"60000,00",2,Graduate Degree,2022-01-30
16098,69,Jasmine,Diaz,Jasmine Diaz,1975-03-06,M,F,"70000,00",5,Graduate Degree,2022-01-23
16099,637,Julian,Jenkins,Julian Jenkins,1980-08-05,M,M,"70000,00",5,Graduate Degree,2022-11-29
16100,310,Jose,Johnson,Jose Johnson,1980-03-30,S,M,"70000,00",5,Graduate Degree,2022-10-06
16101,322,Mary,Lopez,Mary Lopez,1975-03-19,M,F,"80000,00",2,Graduate Degree,2022-10-14
16102,310,Marcus,Alexander,Marcus Alexander,1971-02-11,S,M,"40000,00",0,Bachelors,2022-09-20
16103,62,Haley,Hill,Haley Hill,1982-04-06,S,F,"80000,00",3,Bachelors,2022-02-27
16104,627,Jordan,Hernandez,Jordan Hernandez,1971-05-04,S,F,"80000,00",3,Bachelors,2022-10-28
16105,536,Kristy,Diaz,Kristy Diaz,1970-08-04,S,F,"80000,00",3,Bachelors,2022-09-29
16106,62,Ian,Barnes,Ian Barnes,1970-09-18,M,M,"60000,00",0,Graduate Degree,2022-06-04
16107,644,Jordan,Edwards,Jordan Edwards,1980-10-14,S,F,"50000,00",4,Bachelors,2022-05-14
16108,614,Bryce,Howard,Bryce Howard,1975-06-21,S,M,"60000,00",4,Bachelors,2022-10-19
16109,54,Adam,Turner,Adam Turner,1970-01-02,S,M,"60000,00",4,Bachelors,2022-10-25
16110,69,Brandon,Long,Brandon Long,1969-12-29,M,M,"60000,00",4,Bachelors,2022-10-24
16111,542,Allison,Green,Allison Green,1980-02-02,S,F,"70000,00",4,Bachelors,2022-10-05
16112,299,Frank,Munoz,Frank Munoz,1968-09-01,S,M,"70000,00",4,Bachelors,2022-10-01
16113,302,Roger,Lal,Roger Lal,1979-08-09,S,M,"70000,00",4,Bachelors,2022-10-12
16114,325,Gavin,Ross,Gavin Ross,1968-09-10,M,M,"70000,00",4,Bachelors,2022-10-17
16115,339,Jennifer,Diaz,Jennifer Diaz,1973-12-11,S,F,"70000,00",0,Bachelors,2022-03-28
16116,343,Begoña,Hurtado,Begoña Hurtado,1973-12-04,S,M,"70000,00",0,Bachelors,2022-10-25
16117,609,Brad,Lal,Brad Lal,1968-05-01,M,M,"40000,00",4,High School,2022-11-21
16118,348,James,Wright,James Wright,1968-03-02,M,M,"70000,00",1,Bachelors,2022-10-21
16119,539,Hailey,Watson,Hailey Watson,1967-03-12,M,F,"40000,00",4,High School,2022-02-08
16120,314,Bryce,Ramirez,Bryce Ramirez,1977-10-08,M,M,"40000,00",4,High School,2022-10-30
16121,53,Kaitlyn,Ross,Kaitlyn Ross,1966-11-01,M,F,"40000,00",4,High School,2022-11-23
16122,300,Jason,Phillips,Jason Phillips,1967-06-15,M,M,"40000,00",4,High School,2022-10-06
16123,50,Natalie,Patterson,Natalie Patterson,1967-01-05,M,F,"40000,00",4,High School,2022-11-05
16124,59,Eduardo,Murphy,Eduardo Murphy,1967-05-03,M,M,"40000,00",4,High School,2022-11-18
16125,60,Victoria,Watson,Victoria Watson,1966-09-03,M,F,"60000,00",1,Partial College,2022-12-03
16126,347,Faith,Kelly,Faith Kelly,1967-01-14,M,F,"60000,00",1,Partial College,2022-09-29
16127,302,Amanda,Edwards,Amanda Edwards,1983-03-10,M,F,"60000,00",1,Partial College,2022-10-14
16128,51,Destiny,Ward,Destiny Ward,1977-12-18,M,F,"60000,00",1,Partial College,2022-12-13
16129,547,Jordyn,Russell,Jordyn Russell,1966-04-10,S,F,"40000,00",4,High School,2022-11-12
16130,300,Mike,Seamans,Mike Seamans,1971-12-21,S,F,"40000,00",0,Bachelors,2022-09-11
16131,301,Albert,Romero,Albert Romero,1965-11-11,S,M,"40000,00",0,Bachelors,2022-11-05
16132,62,Sierra,Nelson,Sierra Nelson,1971-11-30,M,F,"60000,00",1,Partial College,2022-01-18
16133,51,Dylan,Simmons,Dylan Simmons,1978-08-09,S,M,"50000,00",0,Partial College,2022-02-07
16134,536,Roy,Hernandez,Roy Hernandez,1972-12-03,S,M,"50000,00",0,Partial College,2022-04-26
16135,536,Chelsea,Raman,Chelsea Raman,1972-12-28,S,F,"50000,00",0,Partial College,2022-11-04
16136,611,George,Srini,George Srini,1972-12-01,S,M,"50000,00",0,Partial College,2022-11-27
16137,631,Timothy,King,Timothy King,1972-09-11,S,M,"50000,00",0,Partial College,2022-11-09
16138,315,David,Butler,David Butler,1972-08-08,S,M,"60000,00",0,Graduate Degree,2022-11-05
16139,383,Jacqueline,Alexander,Jacqueline Alexander,1971-08-22,M,F,"60000,00",1,Partial College,2022-11-09
16140,59,Seth,Harris,Seth Harris,1971-04-01,M,M,"60000,00",1,Partial College,2022-03-25
16141,369,Shelby,Ramirez,Shelby Ramirez,1966-05-01,M,F,"60000,00",1,Partial College,2022-10-30
16142,642,Sophia,King,Sophia King,1964-07-10,S,F,"60000,00",4,Bachelors,2022-11-06
16143,329,Sara,Evans,Sara Evans,1964-09-15,M,F,"60000,00",4,Bachelors,2022-04-15
16144,623,Patrick,Kelly,Patrick Kelly,1970-11-30,M,M,"70000,00",1,Graduate Degree,2022-10-15
16145,633,Sydney,Anderson,Sydney Anderson,1965-04-23,S,F,"70000,00",5,Graduate Degree,2022-10-04
16146,609,Jacquelyn,Saunders,Jacquelyn Saunders,1964-08-20,M,F,"80000,00",1,Graduate Degree,2022-10-17
16147,335,Nathan,Griffin,Nathan Griffin,1964-05-23,M,M,"80000,00",1,Partial College,2022-10-26
16148,337,Karen,Walker,Karen Walker,1963-09-23,M,F,"80000,00",1,Partial College,2022-09-29
16149,52,Dalton,Perry,Dalton Perry,1963-08-29,S,M,"60000,00",3,Bachelors,2022-05-30
16150,331,Nicole,Thompson,Nicole Thompson,1974-08-09,M,F,"60000,00",1,Bachelors,2022-11-11
16151,648,Chloe,Sanchez,Chloe Sanchez,1968-12-30,M,F,"60000,00",1,Bachelors,2022-11-01
16152,361,Katherine,Evans,Katherine Evans,1969-11-12,M,F,"70000,00",5,Graduate Degree,2022-10-20
16153,626,Eric,Jai,Eric Jai,1963-10-09,M,M,"70000,00",5,Graduate Degree,2022-08-12
16154,360,Jennifer,Scott,Jennifer Scott,1964-06-04,M,F,"70000,00",5,Bachelors,2022-07-11
16155,33,Joan,Jenkins,Joan Jenkins,1974-10-08,M,F,"80000,00",4,Graduate Degree,2021-12-05
16156,15,Javier,Hernandez,Javier Hernandez,1975-03-11,M,M,"90000,00",1,Graduate Degree,2021-12-27
16157,18,Cindy,Raman,Cindy Raman,1985-10-21,M,F,"90000,00",1,Graduate Degree,2021-12-17
16158,30,Kathleen,Gomez,Kathleen Gomez,1975-01-18,M,F,"100000,00",1,Graduate Degree,2021-12-06
16159,28,Mindy,Goldberg,Mindy Goldberg,1980-06-17,M,F,"100000,00",1,Graduate Degree,2021-12-21
16160,7,Erika,Hernandez,Erika Hernandez,1973-12-18,M,F,"60000,00",2,Bachelors,2021-12-09
16161,31,Jodi,Deng,Jodi Deng,1974-02-21,M,F,"60000,00",2,Bachelors,2021-12-15
16162,13,Mackenzie,Morgan,Mackenzie Morgan,1974-03-26,S,F,"70000,00",5,Bachelors,2022-07-20
16163,34,Willie,Chande,Willie Chande,1973-06-13,S,M,"60000,00",2,Bachelors,2021-12-06
16164,36,Amy,Liang,Amy Liang,1978-01-29,S,F,"60000,00",2,Bachelors,2021-12-18
16165,8,Jenny,Liu,Jenny Liu,1978-01-30,M,F,"70000,00",5,Bachelors,2022-07-09
16166,5,April,Goel,April Goel,1984-02-03,M,F,"70000,00",5,Bachelors,2022-02-12
16167,39,Devin,Moore,Devin Moore,1978-01-02,M,M,"70000,00",5,Bachelors,2022-08-16
16168,2,Kathryn,Ashe,Kathryn Ashe,1973-03-07,M,F,"70000,00",5,Bachelors,2022-02-21
16169,19,Dennis,Lin,Dennis Lin,1978-03-13,S,M,"70000,00",5,Bachelors,2021-12-14
16170,25,Juan,Rubio,Juan Rubio,1972-03-07,S,M,"80000,00",5,Graduate Degree,2022-08-18
16171,37,Bruce,Ruiz,Bruce Ruiz,1971-10-04,M,M,"80000,00",5,Graduate Degree,2022-04-06
16172,21,Janelle,Perez,Janelle Perez,1983-04-06,S,F,"80000,00",5,Bachelors,2022-08-02
16173,15,Cory,Rana,Cory Rana,1981-07-02,M,M,"60000,00",2,Bachelors,2022-02-24
16174,5,Melinda,Hernandez,Melinda Hernandez,1970-09-21,S,F,"60000,00",3,Bachelors,2022-04-03
16175,15,Tony,Shan,Tony Shan,1976-09-01,S,M,"60000,00",3,Bachelors,2022-08-11
16176,34,Michele,Torres,Michele Torres,1974-02-16,S,F,"70000,00",0,Bachelors,2021-11-28
16177,31,Bethany,Nath,Bethany Nath,1979-09-07,S,F,"70000,00",0,Bachelors,2022-06-03
16178,18,Alfredo,Carlson,Alfredo Carlson,1974-05-16,M,M,"80000,00",5,Bachelors,2022-04-19
16179,27,Jamie,Zhao,Jamie Zhao,1974-02-19,S,F,"80000,00",5,Bachelors,2022-09-15
16180,2,Kyle,Perez,Kyle Perez,1976-08-18,S,M,"70000,00",0,Bachelors,2021-12-26
16181,30,Daisy,Rubio,Daisy Rubio,1970-12-21,S,F,"70000,00",0,Bachelors,2022-10-06
16182,29,Louis,Sun,Louis Sun,1969-10-19,M,M,"60000,00",3,Bachelors,2022-05-22
16183,17,Tanya,Carlson,Tanya Carlson,1975-11-01,S,F,"60000,00",3,Bachelors,2022-05-09
16184,20,Christine,She,Christine She,1969-12-04,M,F,"60000,00",4,Bachelors,2022-09-28
16185,16,Grant,Raji,Grant Raji,1975-12-10,S,M,"60000,00",4,Bachelors,2022-04-27
16186,222,Bethany,Raji,Bethany Raji,1980-01-22,S,F,"30000,00",0,Partial College,2022-06-29
16187,257,Louis,Hu,Louis Hu,1986-02-14,S,M,"20000,00",0,Partial High School,2022-08-08
16188,255,Teresa,Torres,Teresa Torres,1985-10-03,S,F,"20000,00",0,Partial High School,2022-11-28
16189,265,Amanda,Hughes,Amanda Hughes,1984-09-29,M,F,"30000,00",0,Partial College,2022-06-16
16190,247,Lance,Alvarez,Lance Alvarez,1984-07-07,S,M,"30000,00",0,Partial College,2022-03-18
16191,266,Margaret,Zeng,Margaret Zeng,1983-09-15,S,F,"30000,00",0,High School,2022-10-21
16192,230,Marie,Lopez,Marie Lopez,1983-12-02,S,F,"30000,00",0,High School,2022-01-28
16193,237,Victor,Rubio,Victor Rubio,1983-12-18,S,M,"30000,00",0,High School,2022-02-19
16194,216,Katie,Deng,Katie Deng,1979-03-16,S,F,"30000,00",0,High School,2022-03-24
16195,222,Abby,Perez,Abby Perez,1978-10-10,M,F,"30000,00",0,High School,2022-05-22
16196,145,Kurt,Raheem,Kurt Raheem,1979-04-20,M,M,"40000,00",1,Bachelors,2021-03-07
16197,153,Heidi,Prasad,Heidi Prasad,1983-08-16,S,F,"20000,00",0,Partial High School,2021-03-18
16198,236,Arthur,Navarro,Arthur Navarro,1978-04-12,S,M,"30000,00",0,High School,2022-05-06
16199,128,Terrence,Xie,Terrence Xie,1978-02-15,S,M,"40000,00",2,Partial College,2021-03-20
16200,271,Julia,Edwards,Julia Edwards,1976-10-15,S,F,"10000,00",0,Partial High School,2022-03-23
16201,247,Ross,Martin,Ross Martin,1977-03-05,S,M,"20000,00",0,Partial High School,2021-01-18
16202,196,Kenneth,Jai,Kenneth Jai,1976-10-18,S,M,"30000,00",0,High School,2022-10-09
16203,225,Warren,Raje,Warren Raje,1975-11-01,S,M,"40000,00",2,Partial College,2021-09-01
16204,211,Terrence,Anand,Terrence Anand,1982-04-09,S,M,"40000,00",2,Partial College,2021-09-15
16205,196,Melanie,Sanders,Melanie Sanders,1982-03-28,S,F,"40000,00",2,Partial College,2021-09-12
16206,127,Cindy,Lewis,Cindy Lewis,1976-11-15,S,F,"40000,00",2,Partial College,2021-04-15
16207,117,Jordan,Shan,Jordan Shan,1982-03-09,S,M,"40000,00",2,Partial College,2021-04-09
16208,174,Ruth,Chandra,Ruth Chandra,1977-01-17,S,F,"40000,00",2,Partial College,2022-03-04
16209,215,Carolyn,Alvarez,Carolyn Alvarez,1975-09-15,S,F,"50000,00",0,Graduate Degree,2022-02-03
16210,302,Olivia,Cooper,Olivia Cooper,1979-09-09,S,F,"40000,00",3,Partial College,2022-12-16
16211,611,Jesse,Roberts,Jesse Roberts,1980-05-22,S,M,"40000,00",3,Partial College,2022-12-02
16212,307,Jacqueline,Rivera,Jacqueline Rivera,1935-07-03,M,F,"50000,00",1,Graduate Degree,2022-12-16
16213,63,Kaylee,Turner,Kaylee Turner,1971-11-13,S,F,"60000,00",0,Graduate Degree,2022-07-05
16214,609,Brett,Fernandez,Brett Fernandez,1977-01-30,M,M,"60000,00",0,Graduate Degree,2022-03-31
16215,626,Thomas,Turner,Thomas Turner,1971-11-09,M,M,"60000,00",0,Graduate Degree,2022-12-22
16216,632,Charles,Mitchell,Charles Mitchell,1983-03-23,S,M,"60000,00",0,Graduate Degree,2022-12-05
16217,553,Amanda,Gonzales,Amanda Gonzales,1972-03-24,S,F,"60000,00",0,Graduate Degree,2022-08-29
16218,634,Julia,Simmons,Julia Simmons,1964-09-30,M,F,"30000,00",1,Bachelors,2022-01-12
16219,52,Angel,Sanders,Angel Sanders,1964-11-18,M,M,"30000,00",1,Bachelors,2022-06-09
16220,68,Megan,Russell,Megan Russell,1959-01-03,M,F,"30000,00",1,Bachelors,2022-07-24
16221,612,Darren,Saunders,Darren Saunders,1964-05-10,M,M,"30000,00",1,Bachelors,2022-02-15
16222,299,Brandon,Anderson,Brandon Anderson,1959-06-17,M,M,"30000,00",1,Bachelors,2022-02-14
16223,338,Carlos,Collins,Carlos Collins,1958-11-15,M,M,"30000,00",1,Bachelors,2022-02-14
16224,348,Jacob,Martinez,Jacob Martinez,1959-01-17,M,M,"30000,00",1,Bachelors,2022-02-26
16225,336,Wyatt,Nelson,Wyatt Nelson,1970-04-07,M,M,"30000,00",1,Bachelors,2022-03-03
16226,638,Maria,Blue,Maria Blue,1958-11-20,M,F,"30000,00",1,Partial College,2022-03-03
16227,314,Eric,Lopez,Eric Lopez,1959-12-16,M,M,"30000,00",1,High School,2022-01-30
16228,302,Rafael,Zhu,Rafael Zhu,1966-12-23,M,M,"40000,00",1,Partial College,2022-12-11
16229,607,Wayne,Chande,Wayne Chande,1971-11-13,M,M,"40000,00",1,Partial College,2022-12-07
16230,298,Craig,Blanco,Craig Blanco,1960-10-31,M,M,"40000,00",1,Partial College,2022-12-18
16231,609,Dana,Martin,Dana Martin,1961-05-08,M,F,"40000,00",1,Partial College,2022-01-11
16232,623,Chase,Richardson,Chase Richardson,1961-04-04,M,M,"40000,00",1,Partial College,2022-02-17
16233,335,Rebecca,King,Rebecca King,1971-09-18,S,F,"80000,00",5,Graduate Degree,2023-01-14
16234,360,Wyatt,Martin,Wyatt Martin,1961-11-04,M,M,"40000,00",1,Partial College,2022-06-02
16235,336,Sebastian,Morris,Sebastian Morris,1967-02-13,M,M,"40000,00",1,Partial College,2022-02-18
16236,543,Nicholas,Martinez,Nicholas Martinez,1967-12-13,M,M,"40000,00",1,Partial College,2022-09-25
16237,638,Erin,James,Erin James,1962-07-12,M,F,"40000,00",1,Partial College,2022-03-02
16238,300,Ann,Arun,Ann Arun,1963-06-01,M,F,"40000,00",1,Partial College,2022-04-09
16239,339,Gabriel,Nelson,Gabriel Nelson,1963-05-31,M,M,"40000,00",1,Partial College,2023-01-05
16240,301,Madeline,Green,Madeline Green,1974-08-11,S,F,"80000,00",4,Graduate Degree,2023-01-02
16241,68,Isabel,Butler,Isabel Butler,1975-04-03,S,F,"80000,00",4,Graduate Degree,2022-04-26
16242,310,Megan,Garcia,Megan Garcia,1963-08-24,S,F,"80000,00",4,Graduate Degree,2022-06-23
16243,57,Maria,James,Maria James,1963-12-23,S,F,"80000,00",4,Graduate Degree,2022-02-27
16244,298,Gregory,Kumar,Gregory Kumar,1969-12-15,M,M,"80000,00",4,Graduate Degree,2022-10-14
16245,369,Alexandra,Griffin,Alexandra Griffin,1969-09-21,S,F,"80000,00",4,Graduate Degree,2023-01-23
16246,638,Lucas,Simmons,Lucas Simmons,1964-05-25,S,M,"80000,00",4,Graduate Degree,2022-06-07
16247,66,Anna,Brown,Anna Brown,1964-10-30,S,F,"60000,00",4,Graduate Degree,2022-07-12
16248,618,Alyssa,Ross,Alyssa Ross,1964-08-27,S,F,"60000,00",4,Graduate Degree,2022-05-02
16249,316,Jesse,Rivera,Jesse Rivera,1970-12-01,M,M,"60000,00",4,Graduate Degree,2022-04-29
16250,241,Brendan,Raje,Brendan Raje,1979-05-18,S,M,"40000,00",0,Graduate Degree,2021-02-17
16251,261,Makayla,Howard,Makayla Howard,1978-03-08,S,F,"10000,00",3,High School,2022-05-01
16252,175,Danny,Jiménez,Danny Jiménez,1973-03-21,S,M,"10000,00",3,Partial High School,2021-04-11
16253,147,Bethany,Lal,Bethany Lal,1973-03-02,S,F,"20000,00",1,Partial College,2021-04-01
16254,207,Maria,Morris,Maria Morris,1973-02-17,S,F,"20000,00",1,Partial College,2022-02-21
16255,224,Taylor,Russell,Taylor Russell,1973-02-18,S,F,"20000,00",1,Partial College,2022-04-17
16256,243,Richard,Collins,Richard Collins,1973-01-13,M,M,"20000,00",1,Partial College,2022-06-10
16257,216,Michele,Chandra,Michele Chandra,1978-10-14,M,F,"20000,00",1,High School,2023-01-15
16258,183,Deanna,Malhotra,Deanna Malhotra,1973-05-02,S,F,"30000,00",1,Bachelors,2022-12-19
16259,190,Ebony,Sai,Ebony Sai,1971-10-19,S,F,"10000,00",4,Partial High School,2021-09-10
16260,262,Gina,Schmidt,Gina Schmidt,1977-02-16,S,F,"20000,00",1,High School,2021-02-02
16261,186,Diana,Navarro,Diana Navarro,1984-02-03,M,F,"40000,00",0,Bachelors,2021-09-25
16262,192,Kathryn,Xie,Kathryn Xie,1984-05-14,M,F,"40000,00",0,Bachelors,2021-08-30
16263,121,Eduardo,Robinson,Eduardo Robinson,1972-12-08,M,M,"40000,00",0,Bachelors,2021-04-20
16264,271,Jennifer,Howard,Jennifer Howard,1933-10-20,M,F,"10000,00",4,High School,2022-11-18
16265,220,Julie,Goel,Julie Goel,1982-12-13,M,F,"30000,00",1,Bachelors,2022-10-02
16266,212,Alisha,Yang,Alisha Yang,1971-10-16,M,F,"30000,00",1,Bachelors,2022-07-05
16267,119,Edwin,Chen,Edwin Chen,1972-04-21,M,M,"30000,00",1,Bachelors,2021-04-12
16268,206,Lindsey,Kumar,Lindsey Kumar,1972-05-19,M,F,"30000,00",1,Bachelors,2021-10-20
16269,163,Tara,Nath,Tara Nath,1971-08-25,M,F,"30000,00",1,Bachelors,2021-04-06
16270,126,Jerome,Hernandez,Jerome Hernandez,1971-12-08,M,M,"30000,00",1,Bachelors,2021-04-26
16271,138,Michele,Gutierrez,Michele Gutierrez,1970-12-11,S,F,"20000,00",2,High School,2021-04-29
16272,260,Raul,Deng,Raul Deng,1971-02-04,S,M,"20000,00",2,High School,2021-02-24
16273,220,Marie,Martinez,Marie Martinez,1976-05-10,M,F,"30000,00",1,Bachelors,2021-10-26
16274,115,Ross,Diaz,Ross Diaz,1969-09-13,M,M,"10000,00",3,Partial High School,2023-01-02
16275,272,Deborah,McDonald,Deborah McDonald,1969-06-30,M,F,"20000,00",2,High School,2021-02-04
16276,154,Brandi,Carlson,Brandi Carlson,1980-08-29,S,F,"20000,00",3,High School,2022-12-12
16277,274,Christy,Luo,Christy Luo,1970-03-28,M,F,"30000,00",1,Bachelors,2021-02-28
16278,120,Angel,Turner,Angel Turner,1969-12-21,M,M,"30000,00",2,Partial College,2021-04-15
16279,117,Victoria,Patterson,Victoria Patterson,1968-12-22,S,F,"10000,00",3,Partial High School,2022-09-27
16280,170,Glenn,Ma,Glenn Ma,1969-02-15,S,M,"10000,00",3,Partial High School,2022-11-04
16281,198,Gilbert,Luo,Gilbert Luo,1968-07-05,S,M,"10000,00",3,Partial High School,2022-06-27
16282,254,Kristine,Suarez,Kristine Suarez,1969-02-28,S,F,"20000,00",3,High School,2022-05-13
16283,202,Clayton,Raji,Clayton Raji,1974-09-09,S,M,"20000,00",3,High School,2022-10-03
16284,120,Troy,Perez,Troy Perez,1968-12-08,S,M,"20000,00",3,High School,2022-06-12
16285,205,Mindy,Xie,Mindy Xie,1972-05-01,M,F,"40000,00",0,Bachelors,2023-01-16
16286,195,Billy,Torres,Billy Torres,1977-11-20,M,M,"40000,00",0,Bachelors,2021-09-28
16287,249,Laura,Xu,Laura Xu,1972-05-02,M,F,"40000,00",0,Bachelors,2021-02-15
16288,219,Edwin,Shen,Edwin Shen,1985-08-16,M,M,"30000,00",2,Partial College,2021-10-26
16289,179,Julie,Pal,Julie Pal,1971-03-24,S,F,"30000,00",2,Partial College,2021-10-12
16290,146,Russell,Nath,Russell Nath,1971-04-22,S,M,"30000,00",2,Partial College,2021-04-20
